odprecid,programyear,program,ceid,cename,typeofagency,typeoforg,esc,tdaregion,siteid,sitename,countydistrictcode,cecounty,sitecounty,claimdate,breakfastdays,breakfast,breakfasttotal,amsnackdays,amsnack,amsnacktotal,lunchdays,lunch,lunchtotal,pmsnackdays,pmsnack,pmsnacktotal,supperdays,supper,suppertotal,totalsnacks,totalmealssnacks,secondbreakfast,secondamsnack,secondlunch,secondpmsnack,secondsupper
00574-1042,2025,SEAMLESS_SUMMER_OPTION_MEALS,00574,LA JOYA ISD,Educational Institution,Public,1,5,1042,PREMIER HIGH SCHOOL OF PALMVIEW,108-912,HIDALGO,HIDALGO,2025-06-01T00:00:00.000,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,2,,,,,
00574-1043,2025,SEAMLESS_SUMMER_OPTION_MEALS,00574,LA JOYA ISD,Educational Institution,Public,1,5,1043,IGLESIA EL DIOS VIVIENTE,108-912,HIDALGO,HIDALGO,2025-07-01T00:00:00.000,5,135,135,0,0,0,5,154,154,0,0,0,0,0,0,0,289,,,,,
00574-1048,2025,SEAMLESS_SUMMER_OPTION_MEALS,00574,LA JOYA ISD,Educational Institution,Public,1,5,1048,La Joya Municipal Library,108-912,HIDALGO,HIDALGO,2025-06-01T00:00:00.000,16,84,84,0,0,0,16,353,353,0,0,0,0,0,0,0,437,,,,,
00574-1048,2025,SEAMLESS_SUMMER_OPTION_MEALS,00574,LA JOYA ISD,Educational Institution,Public,1,5,1048,La Joya Municipal Library,108-912,HIDALGO,HIDALGO,2025-07-01T00:00:00.000,17,92,92,0,0,0,18,355,355,0,0,0,0,0,0,0,447,,,,,
00574-1061,2025,SEAMLESS_SUMMER_OPTION_MEALS,00574,LA JOYA ISD,Educational Institution,Public,1,5,1061,EMPIRE GYM,108-912,HIDALGO,HIDALGO,2025-07-01T00:00:00.000,5,153,153,0,0,0,6,210,210,0,0,0,0,0,0,0,363,,,,,
00574-1070,2025,SEAMLESS_SUMMER_OPTION_MEALS,00574,LA JOYA ISD,Educational Institution,Public,1,5,1070,LJISD Sport & Learning Complex,108-912,HIDALGO,HIDALGO,2025-06-01T00:00:00.000,17,264,264,0,0,0,17,382,382,0,0,0,0,0,0,0,646,,,,,
00574-1070,2025,SEAMLESS_SUMMER_OPTION_MEALS,00574,LA JOYA ISD,Educational Institution,Public,1,5,1070,LJISD Sport & Learning Complex,108-912,HIDALGO,HIDALGO,2025-07-01T00:00:00.000,19,391,391,0,0,0,19,538,538,0,0,0,0,0,0,0,929,,,,,
00574-1076,2025,SEAMLESS_SUMMER_OPTION_MEALS,00574,LA JOYA ISD,Educational Institution,Public,1,5,1076,TEMPLO LA NUEVA JERUSALEN,108-912,HIDALGO,HIDALGO,2025-07-01T00:00:00.000,5,222,222,0,0,0,5,245,245,0,0,0,0,0,0,0,467,,,,,
00574-1139,2025,SEAMLESS_SUMMER_OPTION_MEALS,00574,LA JOYA ISD,Educational Institution,Public,1,5,1139,Family Christian Assembly,108-912,HIDALGO,HIDALGO,2025-06-01T00:00:00.000,1,50,50,0,0,0,1,63,63,0,0,0,0,0,0,0,113,,,,,
00574-1139,2025,SEAMLESS_SUMMER_OPTION_MEALS,00574,LA JOYA ISD,Educational Institution,Public,1,5,1139,Family Christian Assembly,108-912,HIDALGO,HIDALGO,2025-07-01T00:00:00.000,16,973,973,0,0,0,16,1172,1172,0,0,0,0,0,0,0,2145,,,,,
00574-1141,2025,SEAMLESS_SUMMER_OPTION_MEALS,00574,LA JOYA ISD,Educational Institution,Public,1,5,1141,Casa De Paz Church,108-912,HIDALGO,HIDALGO,2025-07-01T00:00:00.000,4,128,128,0,0,0,4,144,144,0,0,0,0,0,0,0,272,,,,,
00574-1148,2025,SEAMLESS_SUMMER_OPTION_MEALS,00574,LA JOYA ISD,Educational Institution,Public,1,5,1148,"IGLESIA DE DIOS SEPTIMO DIA, LA ROCA",108-912,HIDALGO,HIDALGO,2025-07-01T00:00:00.000,4,26,26,0,0,0,4,26,26,0,0,0,0,0,0,0,52,,,,,
00574-1149,2025,SEAMLESS_SUMMER_OPTION_MEALS,00574,LA JOYA ISD,Educational Institution,Public,1,5,1149,IGLESIA NUEVA VIDA,108-912,HIDALGO,HIDALGO,2025-07-01T00:00:00.000,4,166,166,0,0,0,4,188,188,0,0,0,0,0,0,0,354,,,,,
00574-1150,2025,SEAMLESS_SUMMER_OPTION_MEALS,00574,LA JOYA ISD,Educational Institution,Public,1,5,1150,Ministerio Apostolico - Nuevo Amanecer,108-912,HIDALGO,HIDALGO,2025-07-01T00:00:00.000,4,139,139,0,0,0,4,158,158,0,0,0,0,0,0,0,297,,,,,
00574-1151,2025,SEAMLESS_SUMMER_OPTION_MEALS,00574,LA JOYA ISD,Educational Institution,Public,1,5,1151,La Joya Child Nutrition Building,108-912,HIDALGO,HIDALGO,2025-06-01T00:00:00.000,21,153,153,0,0,0,21,155,155,0,0,0,0,0,0,0,308,,,,,
00574-1151,2025,SEAMLESS_SUMMER_OPTION_MEALS,00574,LA JOYA ISD,Educational Institution,Public,1,5,1151,La Joya Child Nutrition Building,108-912,HIDALGO,HIDALGO,2025-07-01T00:00:00.000,3,26,26,0,0,0,3,26,26,0,0,0,0,0,0,0,52,,,,,
00574-1152,2025,SEAMLESS_SUMMER_OPTION_MEALS,00574,LA JOYA ISD,Educational Institution,Public,1,5,1152,PROYECTO DESARROLLO HUMANO #2,108-912,HIDALGO,HIDALGO,2025-06-01T00:00:00.000,21,537,537,0,0,0,21,539,539,0,0,0,0,0,0,0,1076,,,,,
00574-1152,2025,SEAMLESS_SUMMER_OPTION_MEALS,00574,LA JOYA ISD,Educational Institution,Public,1,5,1152,PROYECTO DESARROLLO HUMANO #2,108-912,HIDALGO,HIDALGO,2025-07-01T00:00:00.000,22,715,715,0,0,0,21,680,680,0,0,0,0,0,0,0,1395,,,,,
00574-1161,2025,SEAMLESS_SUMMER_OPTION_MEALS,00574,LA JOYA ISD,Educational Institution,Public,1,5,1161,RISING HOPE CHURCH,108-912,HIDALGO,HIDALGO,2025-06-01T00:00:00.000,5,11,11,0,0,0,5,18,18,0,0,0,0,0,0,0,29,,,,,
00574-1161,2025,SEAMLESS_SUMMER_OPTION_MEALS,00574,LA JOYA ISD,Educational Institution,Public,1,5,1161,RISING HOPE CHURCH,108-912,HIDALGO,HIDALGO,2025-07-01T00:00:00.000,13,229,229,0,0,0,13,230,230,0,0,0,0,0,0,0,459,,,,,
00574-1162,2025,SEAMLESS_SUMMER_OPTION_MEALS,00574,LA JOYA ISD,Educational Institution,Public,1,5,1162,Zintastic Fitness,108-912,HIDALGO,HIDALGO,2025-06-01T00:00:00.000,20,294,294,0,0,0,0,0,0,0,0,0,0,0,0,0,294,,,,,
00574-1162,2025,SEAMLESS_SUMMER_OPTION_MEALS,00574,LA JOYA ISD,Educational Institution,Public,1,5,1162,Zintastic Fitness,108-912,HIDALGO,HIDALGO,2025-07-01T00:00:00.000,8,122,122,0,0,0,0,0,0,0,0,0,0,0,0,0,122,,,,,
00574-1164,2025,SEAMLESS_SUMMER_OPTION_MEALS,00574,LA JOYA ISD,Educational Institution,Public,1,5,1164,IGLESIA CIUDAD DE REFUGIO,108-912,HIDALGO,HIDALGO,2025-06-01T00:00:00.000,3,137,137,0,0,0,3,148,148,0,0,0,0,0,0,0,285,,,,,
00574-1165,2025,SEAMLESS_SUMMER_OPTION_MEALS,00574,LA JOYA ISD,Educational Institution,Public,1,5,1165,TEMPLO PARAISO,108-912,HIDALGO,HIDALGO,2025-06-01T00:00:00.000,1,7,7,0,0,0,1,12,12,0,0,0,0,0,0,0,19,,,,,
00574-1165,2025,SEAMLESS_SUMMER_OPTION_MEALS,00574,LA JOYA ISD,Educational Institution,Public,1,5,1165,TEMPLO PARAISO,108-912,HIDALGO,HIDALGO,2025-07-01T00:00:00.000,22,153,153,0,0,0,22,222,222,0,0,0,0,0,0,0,375,,,,,
00575-0001,2025,SEAMLESS_SUMMER_OPTION_MEALS,00575,WESLACO ISD,Educational Institution,Public,1,5,0001,WESLACO H S,108-913,HIDALGO,HIDALGO,2025-06-01T00:00:00.000,19,1423,1423,0,0,0,19,1479,1479,0,0,0,0,0,0,0,2902,,,,,
00575-0001,2025,SEAMLESS_SUMMER_OPTION_MEALS,00575,WESLACO ISD,Educational Institution,Public,1,5,0001,WESLACO H S,108-913,HIDALGO,HIDALGO,2025-07-01T00:00:00.000,6,321,321,0,0,0,6,302,302,0,0,0,0,0,0,0,623,,,,,
00575-0006,2025,SEAMLESS_SUMMER_OPTION_MEALS,00575,WESLACO ISD,Educational Institution,Public,1,5,0006,WESLACO EAST HIGH SCHOOL,108-913,HIDALGO,HIDALGO,2025-06-01T00:00:00.000,17,1476,1476,0,0,0,17,2710,2710,0,0,0,0,0,0,0,4186,,,,,
00575-0006,2025,SEAMLESS_SUMMER_OPTION_MEALS,00575,WESLACO ISD,Educational Institution,Public,1,5,0006,WESLACO EAST HIGH SCHOOL,108-913,HIDALGO,HIDALGO,2025-07-01T00:00:00.000,6,118,118,0,0,0,6,246,246,0,0,0,0,0,0,0,364,,,,,
00575-0041,2025,SEAMLESS_SUMMER_OPTION_MEALS,00575,WESLACO ISD,Educational Institution,Public,1,5,0041,M HOGE ACADEMY MIDDLE,108-913,HIDALGO,HIDALGO,2025-06-01T00:00:00.000,16,744,744,0,0,0,16,2929,2929,0,0,0,0,0,0,0,3673,,,,,
00575-0042,2025,SEAMLESS_SUMMER_OPTION_MEALS,00575,WESLACO ISD,Educational Institution,Public,1,5,0042,ARMANDO CUELLAR MIDDLE,108-913,HIDALGO,HIDALGO,2025-06-01T00:00:00.000,0,0,0,0,0,0,17,334,334,0,0,0,0,0,0,0,334,,,,,
00575-0042,2025,SEAMLESS_SUMMER_OPTION_MEALS,00575,WESLACO ISD,Educational Institution,Public,1,5,0042,ARMANDO CUELLAR MIDDLE,108-913,HIDALGO,HIDALGO,2025-07-01T00:00:00.000,0,0,0,0,0,0,6,87,87,0,0,0,0,0,0,0,87,,,,,
00575-0043,2025,SEAMLESS_SUMMER_OPTION_MEALS,00575,WESLACO ISD,Educational Institution,Public,1,5,0043,CENTRAL MIDDLE,108-913,HIDALGO,HIDALGO,2025-06-01T00:00:00.000,16,513,513,0,0,0,16,972,972,0,0,0,0,0,0,0,1485,,,,,
00575-0044,2025,SEAMLESS_SUMMER_OPTION_MEALS,00575,WESLACO ISD,Educational Institution,Public,1,5,0044,BEATRIZ G GARZA MIDDLE,108-913,HIDALGO,HIDALGO,2025-06-01T00:00:00.000,0,0,0,0,0,0,17,287,287,0,0,0,0,0,0,0,287,,,,,
00575-0044,2025,SEAMLESS_SUMMER_OPTION_MEALS,00575,WESLACO ISD,Educational Institution,Public,1,5,0044,BEATRIZ G GARZA MIDDLE,108-913,HIDALGO,HIDALGO,2025-07-01T00:00:00.000,0,0,0,0,0,0,6,106,106,0,0,0,0,0,0,0,106,,,,,
00575-0103,2025,SEAMLESS_SUMMER_OPTION_MEALS,00575,WESLACO ISD,Educational Institution,Public,1,5,0103,SAM HOUSTON EL,108-913,HIDALGO,HIDALGO,2025-05-01T00:00:00.000,2,241,241,0,0,0,2,319,319,0,0,0,0,0,0,0,560,,,,,
00575-0103,2025,SEAMLESS_SUMMER_OPTION_MEALS,00575,WESLACO ISD,Educational Institution,Public,1,5,0103,SAM HOUSTON EL,108-913,HIDALGO,HIDALGO,2025-06-01T00:00:00.000,16,2872,2872,0,0,0,16,4851,4851,0,0,0,0,0,0,0,7723,,,,,
00575-0106,2025,SEAMLESS_SUMMER_OPTION_MEALS,00575,WESLACO ISD,Educational Institution,Public,1,5,0106,RAUL A. GONZALEZ EL,108-913,HIDALGO,HIDALGO,2025-05-01T00:00:00.000,2,245,245,0,0,0,2,277,277,0,0,0,0,0,0,0,522,,,,,
00575-0106,2025,SEAMLESS_SUMMER_OPTION_MEALS,00575,WESLACO ISD,Educational Institution,Public,1,5,0106,RAUL A. GONZALEZ EL,108-913,HIDALGO,HIDALGO,2025-06-01T00:00:00.000,16,3257,3257,0,0,0,16,4349,4349,0,0,0,0,0,0,0,7606,,,,,
00575-1001,2025,SEAMLESS_SUMMER_OPTION_MEALS,00575,WESLACO ISD,Educational Institution,Public,1,5,1001,BOYS AND GIRLS CLUB-MAIN SITE,108-913,HIDALGO,HIDALGO,2025-06-01T00:00:00.000,0,0,0,0,0,0,19,1673,1673,19,1557,1557,0,0,0,1557,3230,,,,,
00575-1001,2025,SEAMLESS_SUMMER_OPTION_MEALS,00575,WESLACO ISD,Educational Institution,Public,1,5,1001,BOYS AND GIRLS CLUB-MAIN SITE,108-913,HIDALGO,HIDALGO,2025-07-01T00:00:00.000,0,0,0,0,0,0,6,523,523,6,495,495,0,0,0,495,1018,,,,,
00575-1011,2025,SEAMLESS_SUMMER_OPTION_MEALS,00575,WESLACO ISD,Educational Institution,Public,1,5,1011,ST. PIUS CHURCH,108-913,HIDALGO,HIDALGO,2025-06-01T00:00:00.000,10,859,859,0,0,0,10,880,880,0,0,0,0,0,0,0,1739,,,,,
00575-1017,2025,SEAMLESS_SUMMER_OPTION_MEALS,00575,WESLACO ISD,Educational Institution,Public,1,5,1017,WESLACO AQUATIC CENTER,108-913,HIDALGO,HIDALGO,2025-06-01T00:00:00.000,0,0,0,0,0,0,0,0,0,13,401,401,0,0,0,401,401,,,,,
00575-1017,2025,SEAMLESS_SUMMER_OPTION_MEALS,00575,WESLACO ISD,Educational Institution,Public,1,5,1017,WESLACO AQUATIC CENTER,108-913,HIDALGO,HIDALGO,2025-07-01T00:00:00.000,0,0,0,0,0,0,0,0,0,5,147,147,0,0,0,147,147,,,,,
00575-1018,2025,SEAMLESS_SUMMER_OPTION_MEALS,00575,WESLACO ISD,Educational Institution,Public,1,5,1018,WESLACO PUBLIC LIBRARY,108-913,HIDALGO,HIDALGO,2025-06-01T00:00:00.000,0,0,0,0,0,0,20,603,603,0,0,0,0,0,0,0,603,,,,,
00575-1018,2025,SEAMLESS_SUMMER_OPTION_MEALS,00575,WESLACO ISD,Educational Institution,Public,1,5,1018,WESLACO PUBLIC LIBRARY,108-913,HIDALGO,HIDALGO,2025-07-01T00:00:00.000,0,0,0,0,0,0,6,99,99,0,0,0,0,0,0,0,99,,,,,
00575-1038,2025,SEAMLESS_SUMMER_OPTION_MEALS,00575,WESLACO ISD,Educational Institution,Public,1,5,1038,SAN MARTIN De PORRES CATHOLIC SCHOOL,108-913,HIDALGO,HIDALGO,2025-06-01T00:00:00.000,14,272,272,0,0,0,14,260,260,0,0,0,0,0,0,0,532,,,,,
00575-1038,2025,SEAMLESS_SUMMER_OPTION_MEALS,00575,WESLACO ISD,Educational Institution,Public,1,5,1038,SAN MARTIN De PORRES CATHOLIC SCHOOL,108-913,HIDALGO,HIDALGO,2025-07-01T00:00:00.000,6,120,120,0,0,0,6,120,120,0,0,0,0,0,0,0,240,,,,,
00575-1051,2025,SEAMLESS_SUMMER_OPTION_MEALS,00575,WESLACO ISD,Educational Institution,Public,1,5,1051,Sunrise Hill Park,108-913,HIDALGO,HIDALGO,2025-06-01T00:00:00.000,0,0,0,0,0,0,21,930,930,0,0,0,0,0,0,0,930,,,,,
00575-1051,2025,SEAMLESS_SUMMER_OPTION_MEALS,00575,WESLACO ISD,Educational Institution,Public,1,5,1051,Sunrise Hill Park,108-913,HIDALGO,HIDALGO,2025-07-01T00:00:00.000,0,0,0,0,0,0,6,254,254,0,0,0,0,0,0,0,254,,,,,
00575-1058,2025,SEAMLESS_SUMMER_OPTION_MEALS,00575,WESLACO ISD,Educational Institution,Public,1,5,1058,Gibson Park,108-913,HIDALGO,HIDALGO,2025-06-01T00:00:00.000,0,0,0,0,0,0,21,2311,2311,0,0,0,0,0,0,0,2311,,,,,
00575-1058,2025,SEAMLESS_SUMMER_OPTION_MEALS,00575,WESLACO ISD,Educational Institution,Public,1,5,1058,Gibson Park,108-913,HIDALGO,HIDALGO,2025-07-01T00:00:00.000,0,0,0,0,0,0,6,531,531,0,0,0,0,0,0,0,531,,,,,
00575-1102,2025,SEAMLESS_SUMMER_OPTION_MEALS,00575,WESLACO ISD,Educational Institution,Public,1,5,1102,Judge Gilbert Garza Park,108-913,HIDALGO,HIDALGO,2025-06-01T00:00:00.000,0,0,0,0,0,0,21,1297,1297,0,0,0,0,0,0,0,1297,,,,,
00575-1102,2025,SEAMLESS_SUMMER_OPTION_MEALS,00575,WESLACO ISD,Educational Institution,Public,1,5,1102,Judge Gilbert Garza Park,108-913,HIDALGO,HIDALGO,2025-07-01T00:00:00.000,0,0,0,0,0,0,6,344,344,0,0,0,0,0,0,0,344,,,,,
00576-0001,2025,SEAMLESS_SUMMER_OPTION_MEALS,00576,LA VILLA ISD,Educational Institution,Public,1,5,0001,LA VILLA EARLY COLLEGE  H S,108-914,HIDALGO,HIDALGO,2025-01-01T00:00:00.000,1,42,42,0,0,0,1,42,42,0,0,0,0,0,0,0,84,,,,,
00576-0001,2025,SEAMLESS_SUMMER_OPTION_MEALS,00576,LA VILLA ISD,Educational Institution,Public,1,5,0001,LA VILLA EARLY COLLEGE  H S,108-914,HIDALGO,HIDALGO,2025-06-01T00:00:00.000,11,383,383,0,0,0,11,543,543,0,0,0,0,0,0,0,926,,,,,
00576-0001,2025,SEAMLESS_SUMMER_OPTION_MEALS,00576,LA VILLA ISD,Educational Institution,Public,1,5,0001,LA VILLA EARLY COLLEGE  H S,108-914,HIDALGO,HIDALGO,2025-07-01T00:00:00.000,12,408,408,0,0,0,12,410,410,0,0,0,0,0,0,0,818,,,,,
00576-0041,2025,SEAMLESS_SUMMER_OPTION_MEALS,00576,LA VILLA ISD,Educational Institution,Public,1,5,0041,LA VILLA MIDDLE SCHOOL,108-914,HIDALGO,HIDALGO,2025-01-01T00:00:00.000,1,87,87,0,0,0,1,87,87,0,0,0,0,0,0,0,174,,,,,
00576-0101,2025,SEAMLESS_SUMMER_OPTION_MEALS,00576,LA VILLA ISD,Educational Institution,Public,1,5,0101,JB MUNOZ EL,108-914,HIDALGO,HIDALGO,2025-01-01T00:00:00.000,1,166,166,0,0,0,1,166,166,0,0,0,0,0,0,0,332,,,,,
00576-0101,2025,SEAMLESS_SUMMER_OPTION_MEALS,00576,LA VILLA ISD,Educational Institution,Public,1,5,0101,JB MUNOZ EL,108-914,HIDALGO,HIDALGO,2025-06-01T00:00:00.000,13,674,674,0,0,0,13,702,702,0,0,0,0,0,0,0,1376,,,,,
00576-0101,2025,SEAMLESS_SUMMER_OPTION_MEALS,00576,LA VILLA ISD,Educational Institution,Public,1,5,0101,JB MUNOZ EL,108-914,HIDALGO,HIDALGO,2025-07-01T00:00:00.000,7,129,129,0,0,0,7,143,143,0,0,0,0,0,0,0,272,,,,,
00576-0106,2025,SEAMLESS_SUMMER_OPTION_MEALS,00576,LA VILLA ISD,Educational Institution,Public,1,5,0106,Our Lady of Guadalupe,108-914,HIDALGO,HIDALGO,2025-07-01T00:00:00.000,4,115,115,0,0,0,4,125,125,0,0,0,0,0,0,0,240,,,,,
00577-0001,2025,SEAMLESS_SUMMER_OPTION_MEALS,00577,MONTE ALTO ISD,Educational Institution,Public,1,5,0001,MONTE ALTO H S,108-915,HIDALGO,HIDALGO,2025-06-01T00:00:00.000,8,1125,1125,0,0,0,8,1566,1566,0,0,0,0,0,0,0,2691,,,,,
00577-0041,2025,SEAMLESS_SUMMER_OPTION_MEALS,00577,MONTE ALTO ISD,Educational Institution,Public,1,5,0041,JOSE BORREGO M S,108-915,HIDALGO,HIDALGO,2025-06-01T00:00:00.000,8,853,853,0,0,0,8,846,846,0,0,0,0,0,0,0,1699,,,,,
00578-0001,2025,SEAMLESS_SUMMER_OPTION_MEALS,00578,VALLEY VIEW ISD-PHARR,Educational Institution,Public,1,5,0001,VALLEY VIEW HIGH SCHOOL,108-916,HIDALGO,HIDALGO,2025-05-01T00:00:00.000,4,1179,1179,0,0,0,4,1236,1236,0,0,0,0,0,0,0,2415,,,,,
00578-0001,2025,SEAMLESS_SUMMER_OPTION_MEALS,00578,VALLEY VIEW ISD-PHARR,Educational Institution,Public,1,5,0001,VALLEY VIEW HIGH SCHOOL,108-916,HIDALGO,HIDALGO,2025-06-01T00:00:00.000,14,3761,3761,0,0,0,14,3894,3894,0,0,0,0,0,0,0,7655,,,,,
00578-0001,2025,SEAMLESS_SUMMER_OPTION_MEALS,00578,VALLEY VIEW ISD-PHARR,Educational Institution,Public,1,5,0001,VALLEY VIEW HIGH SCHOOL,108-916,HIDALGO,HIDALGO,2025-07-01T00:00:00.000,14,4850,4850,0,0,0,14,4850,4850,0,0,0,0,0,0,0,9700,,,,,
00578-0042,2025,SEAMLESS_SUMMER_OPTION_MEALS,00578,VALLEY VIEW ISD-PHARR,Educational Institution,Public,1,5,0042,VALLEY VIEW J H,108-916,HIDALGO,HIDALGO,2025-05-01T00:00:00.000,4,461,461,0,0,0,4,576,576,0,0,0,0,0,0,0,1037,,,,,
00578-0042,2025,SEAMLESS_SUMMER_OPTION_MEALS,00578,VALLEY VIEW ISD-PHARR,Educational Institution,Public,1,5,0042,VALLEY VIEW J H,108-916,HIDALGO,HIDALGO,2025-06-01T00:00:00.000,11,1152,1152,0,0,0,11,1508,1508,0,0,0,0,0,0,0,2660,,,,,
00578-0103,2025,SEAMLESS_SUMMER_OPTION_MEALS,00578,VALLEY VIEW ISD-PHARR,Educational Institution,Public,1,5,0103,VALLEY VIEW ELEM NORTH,108-916,HIDALGO,HIDALGO,2025-05-01T00:00:00.000,0,0,0,0,0,0,4,1172,1172,0,0,0,0,0,0,0,1172,,,,,
00578-0103,2025,SEAMLESS_SUMMER_OPTION_MEALS,00578,VALLEY VIEW ISD-PHARR,Educational Institution,Public,1,5,0103,VALLEY VIEW ELEM NORTH,108-916,HIDALGO,HIDALGO,2025-06-01T00:00:00.000,11,2577,2577,0,0,0,11,2699,2699,0,0,0,0,0,0,0,5276,,,,,
00578-0104,2025,SEAMLESS_SUMMER_OPTION_MEALS,00578,VALLEY VIEW ISD-PHARR,Educational Institution,Public,1,5,0104,WILBUR E LUCAS ELEMENTARY,108-916,HIDALGO,HIDALGO,2025-06-01T00:00:00.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
00578-0579,2025,SEAMLESS_SUMMER_OPTION_MEALS,00578,VALLEY VIEW ISD-PHARR,Educational Institution,Public,1,5,0579,Valley View Appartments,108-916,HIDALGO,HIDALGO,2025-05-01T00:00:00.000,4,719,719,0,0,0,4,719,719,0,0,0,0,0,0,0,1438,,,,,
00578-0579,2025,SEAMLESS_SUMMER_OPTION_MEALS,00578,VALLEY VIEW ISD-PHARR,Educational Institution,Public,1,5,0579,Valley View Appartments,108-916,HIDALGO,HIDALGO,2025-06-01T00:00:00.000,11,2034,2034,0,0,0,11,1947,1947,0,0,0,0,0,0,0,3981,,,,,
00578-0579,2025,SEAMLESS_SUMMER_OPTION_MEALS,00578,VALLEY VIEW ISD-PHARR,Educational Institution,Public,1,5,0579,Valley View Appartments,108-916,HIDALGO,HIDALGO,2025-07-01T00:00:00.000,14,2922,2922,0,0,0,14,3022,3022,0,0,0,0,0,0,0,5944,,,,,
00578-0592,2025,SEAMLESS_SUMMER_OPTION_MEALS,00578,VALLEY VIEW ISD-PHARR,Educational Institution,Public,1,5,0592,Los Jardines Apartments,108-916,HIDALGO,HIDALGO,2025-05-01T00:00:00.000,4,1147,1147,0,0,0,4,1223,1223,0,0,0,0,0,0,0,2370,,,,,
00578-0592,2025,SEAMLESS_SUMMER_OPTION_MEALS,00578,VALLEY VIEW ISD-PHARR,Educational Institution,Public,1,5,0592,Los Jardines Apartments,108-916,HIDALGO,HIDALGO,2025-06-01T00:00:00.000,11,2839,2839,0,0,0,11,3391,3391,0,0,0,0,0,0,0,6230,,,,,
00578-0592,2025,SEAMLESS_SUMMER_OPTION_MEALS,00578,VALLEY VIEW ISD-PHARR,Educational Institution,Public,1,5,0592,Los Jardines Apartments,108-916,HIDALGO,HIDALGO,2025-07-01T00:00:00.000,14,3785,3785,0,0,0,14,3455,3455,0,0,0,0,0,0,0,7240,,,,,
00581-0001,2025,SEAMLESS_SUMMER_OPTION_MEALS,00581,COVINGTON ISD,Educational Institution,Public,12,2,0001,COVINGTON SCHOOL,109-903,HILL,HILL,2025-06-01T00:00:00.000,17,86,86,0,0,0,17,137,137,0,0,0,0,0,0,0,223,,,,,
00582-0001,2025,SEAMLESS_SUMMER_OPTION_MEALS,00582,HILLSBORO ISD,Educational Institution,Public,12,2,0001,HILLSBORO H S,109-904,HILL,HILL,2025-06-01T00:00:00.000,15,830,830,0,0,0,15,499,499,0,0,0,0,0,0,0,1329,,,,,
00582-0041,2025,SEAMLESS_SUMMER_OPTION_MEALS,00582,HILLSBORO ISD,Educational Institution,Public,12,2,0041,HILLSBORO J H,109-904,HILL,HILL,2025-06-01T00:00:00.000,20,230,230,0,0,0,20,522,522,0,0,0,0,0,0,0,752,,,,,
00582-0109,2025,SEAMLESS_SUMMER_OPTION_MEALS,00582,HILLSBORO ISD,Educational Institution,Public,12,2,0109,HILLSBORO INTERMEDIATE SCHOOL,109-904,HILL,HILL,2025-06-01T00:00:00.000,15,512,512,0,0,0,15,535,535,0,0,0,0,0,0,0,1047,,,,,
00582-0110,2025,SEAMLESS_SUMMER_OPTION_MEALS,00582,HILLSBORO ISD,Educational Institution,Public,12,2,0110,Hillsboro Elementary School,109-904,HILL,HILL,2025-06-01T00:00:00.000,15,1104,1104,0,0,0,15,1329,1329,0,0,0,0,0,0,0,2433,,,,,
00584-0001,2025,SEAMLESS_SUMMER_OPTION_MEALS,00584,ITASCA ISD,Educational Institution,Public,12,2,0001,ITASCA H S,109-907,HILL,HILL,2025-05-01T00:00:00.000,4,1,1,0,0,0,4,27,27,0,0,0,0,0,0,0,28,,,,,
00584-0001,2025,SEAMLESS_SUMMER_OPTION_MEALS,00584,ITASCA ISD,Educational Institution,Public,12,2,0001,ITASCA H S,109-907,HILL,HILL,2025-06-01T00:00:00.000,16,214,214,0,0,0,16,615,615,0,0,0,0,0,0,0,829,,,,,
00587-0102,2025,SEAMLESS_SUMMER_OPTION_MEALS,00587,WHITNEY ISD,Educational Institution,Public,12,2,0102,WHITNEY INTERMEDIATE SCHOOL,109-911,HILL,HILL,2025-05-01T00:00:00.000,4,237,237,0,0,0,4,314,314,0,0,0,0,0,0,0,551,,,,,
00587-0102,2025,SEAMLESS_SUMMER_OPTION_MEALS,00587,WHITNEY ISD,Educational Institution,Public,12,2,0102,WHITNEY INTERMEDIATE SCHOOL,109-911,HILL,HILL,2025-06-01T00:00:00.000,20,1466,1466,0,0,0,20,2258,2258,0,0,0,0,0,0,0,3724,,,,,
00592-0041,2025,SEAMLESS_SUMMER_OPTION_MEALS,00592,LEVELLAND ISD,Educational Institution,Public,17,1,0041,LEVELLAND MIDDLE SCHOOL,110-902,HOCKLEY,HOCKLEY,2025-05-01T00:00:00.000,3,122,122,0,0,0,3,257,257,0,0,0,0,0,0,0,379,,,,,
00592-0041,2025,SEAMLESS_SUMMER_OPTION_MEALS,00592,LEVELLAND ISD,Educational Institution,Public,17,1,0041,LEVELLAND MIDDLE SCHOOL,110-902,HOCKLEY,HOCKLEY,2025-06-01T00:00:00.000,16,352,352,0,0,0,16,768,768,0,0,0,0,0,0,0,1120,,,,,
00592-0105,2025,SEAMLESS_SUMMER_OPTION_MEALS,00592,LEVELLAND ISD,Educational Institution,Public,17,1,0105,SOUTH EL,110-902,HOCKLEY,HOCKLEY,2025-05-01T00:00:00.000,3,240,240,0,0,0,3,341,341,0,0,0,0,0,0,0,581,,,,,
